date,temp_max,temp_min
2006-08-12,26.0059,21.6142
2006-08-13,25.4943,21.7751
2006-08-14,25.7803,21.5941
2006-08-15,26.5507,21.5136
2006-08-16,25.9825,21.8822
2006-08-17,25.3918,21.8637
2006-08-18,26.6953,21.8333
2006-08-19,26.7155,21.7434
2006-08-20,26.4186,21.8963
2006-08-21,26.4667,21.668
2006-08-22,26.4006,21.6564
2006-08-23,26.5589,21.6548
2006-08-24,27.2071,21.5927
2006-08-25,27.3755,21.9001
2006-08-26,27.5934,21.9466
2006-08-27,26.9339,22.0213
2006-08-28,28.587,22.1502
2006-08-29,27.7073,22.3686
2006-08-30,28.4957,22.1599
2006-08-31,28.3532,22.0361
2006-09-01,27.2257,21.8676
2006-09-02,26.132,21.9075
2006-09-03,27.4482,21.9
2006-09-04,25.4419,22.0022
2006-09-05,26.49,21.8373
2006-09-06,26.9182,21.4543
2006-09-07,25.0602,21.3469
2006-09-08,24.5999,21.1376
2006-09-09,21.9991,21.0198
2006-09-10,25.8564,21.4357
2006-09-11,24.7994,21.5297
2006-09-12,26.0446,21.8213
2006-09-13,26.3272,21.8076
2006-09-14,25.8238,21.7855
2006-09-15,25.9614,21.4845
2006-09-16,26.3958,21.6632
2006-09-17,26.6612,21.765
2006-09-18,26.5977,21.8049
2006-09-19,26.4383,21.6594
2006-09-20,26.1606,21.6178
2006-09-21,26.8073,21.7578
2006-09-22,26.8741,21.857
2006-09-23,26.6992,21.8575
2006-09-24,26.1676,21.446
2006-09-25,26.8087,21.4832
2006-09-26,27.4816,22.0681
2006-09-27,27.2727,22.2239
2006-09-28,27.3149,22.258
2006-09-29,27.4268,22.1954
2006-09-30,27.9906,22.3352
2006-10-01,27.7605,21.9703
2006-10-02,28.1726,21.8635
2006-10-03,26.9594,21.691
2006-10-04,27.4709,21.5249
2006-10-05,26.9184,21.785
2006-10-06,26.6414,21.8147
2006-10-07,27.4299,21.9356
2006-10-08,26.1658,21.9176
2006-10-09,27.605,21.4693
2006-10-10,27.5842,21.3806
2006-10-11,27.536,21.6051
2006-10-12,28.1898,22.0653
2006-10-13,27.6267,22.1073
2006-10-14,27.1157,20.9795
2006-10-15,26.637,20.9842
2006-10-16,26.6049,20.976
2006-10-17,26.1587,21.1426
2006-10-18,26.1024,21.0643
2006-10-19,25.7089,21.1687
2006-10-20,25.2984,21.0234
2006-10-21,26.2691,21.0089
2006-10-22,26.5624,21.2108
2006-10-23,25.8859,21.068
2006-10-24,24.1513,21.0518
2006-10-25,25.266,20.8482
2006-10-26,25.0518,20.8679
2006-10-27,23.1689,21.028
2006-10-28,24.6765,20.8246
2006-10-29,25.4274,20.613
2006-10-30,26.0915,20.6193
2006-10-31,26.1238,20.6347
2006-11-01,25.7336,20.8876
2006-11-02,24.1915,21.0138
2006-11-03,24.0211,20.8967
2006-11-04,25.2359,20.292
2006-11-05,26.0442,20.2891
2006-11-06,26.0236,20.4667
2006-11-07,25.509,20.8185
2006-11-08,26.0484,20.7095
2006-11-09,25.9325,20.4667
2006-11-10,25.7426,20.5134
2006-11-11,25.1113,20.8544
2006-11-12,25.0242,20.7952
2006-11-13,24.9089,20.3993
2006-11-14,25.8068,20.6176
2006-11-15,25.085,20.7702
2006-11-16,25.2312,20.6716
2006-11-17,25.7336,20.9173
2006-11-18,25.6053,21.0168
2006-11-19,25.7233,21.036
2006-11-20,23.361,20.9013
2006-11-21,24.8118,20.7068
2006-11-22,25.4413,20.6697
2006-11-23,26.074,20.8037
2006-11-24,26.1832,20.9883
2006-11-25,25.3441,20.9199
2006-11-26,25.6647,20.8768
2006-11-27,25.6923,20.9463
2006-11-28,26.3659,21.0893
2006-11-29,25.0832,20.9721
2006-11-30,25.5134,20.7477
2006-12-01,25.538,20.6598
2006-12-02,24.9156,20.7894
2006-12-03,22.9101,20.6679
2006-12-04,24.4035,20.7011
2006-12-05,24.7161,20.8172
2006-12-06,25.1823,20.5476
2006-12-07,25.3494,20.1899
2006-12-08,26.2756,20.0455
2006-12-09,26.447,20.4796
2006-12-10,25.375,20.759
2006-12-11,25.1171,20.7674
2006-12-12,25.8176,21.0225
2006-12-13,25.0977,20.9232
2006-12-14,25.8506,20.8888
2006-12-15,23.8225,21.0826
2006-12-16,23.2676,20.9439
2006-12-17,24.4315,20.9921
2006-12-18,24.6613,21.3607
2006-12-19,24.8416,21.0934
2006-12-20,24.7171,20.939
2006-12-21,25.5381,20.8799
2006-12-22,24.9082,21.0362
2006-12-23,24.9546,20.9509
2006-12-24,24.9277,20.8934
2006-12-25,23.7804,21.0259
2006-12-26,24.9185,20.7352
2006-12-27,25.2076,20.6121
2006-12-28,25.5852,20.5333
2006-12-29,25.3392,19.3947
2006-12-30,25.3432,19.0128
2006-12-31,25.2234,18.9775
2007-01-01,25.4865,18.6843
2007-01-02,25.6785,18.2965
2007-01-03,25.3984,19.5217
2007-01-04,24.643,19.4164
2007-01-05,24.8082,18.81
2007-01-06,25.5893,18.5121
2007-01-07,25.7411,18.4603
2007-01-08,26.0991,19.5505
2007-01-09,24.5659,21.3042
2007-01-10,23.5623,21.1309
2007-01-11,23.9735,20.5804
2007-01-12,24.3998,20.4902
2007-01-13,24.7786,20.4721
2007-01-14,25.3906,20.503
2007-01-15,26.303,20.2844
2007-01-16,26.3656,20.2785
2007-01-17,26.562,20.4579
2007-01-18,26.5223,20.3591
2007-01-19,26.3958,20.5248
2007-01-20,26.3572,19.7603
2007-01-21,26.1575,19.0131
2007-01-22,26.1105,18.7988
2007-01-23,26.538,18.4768
2007-01-24,26.6522,18.3515
2007-01-25,26.5416,19.8299
2007-01-26,23.0768,20.6512
2007-01-27,24.0711,20.8009
2007-01-28,25.1936,20.7368
2007-01-29,25.5264,20.9888
2007-01-30,26.0861,20.358
2007-01-31,26.5885,20.3927
2007-02-01,26.2177,20.0223
2007-02-02,25.3808,19.6952
2007-02-03,25.8749,19.7561
2007-02-04,25.7344,19.8292
2007-02-05,26.808,19.4691
2007-02-06,26.1333,19.3957
2007-02-07,26.4203,19.603
2007-02-08,26.6293,20.25
2007-02-09,26.8249,20.0017
2007-02-10,27.0479,19.9096
2007-02-11,26.8083,20.2894
2007-02-12,27.5146,20.3531
2007-02-13,26.936,20.8135
2007-02-14,27.0918,21.023
2007-02-15,27.4842,20.4376
2007-02-16,26.6544,20.9181
2007-02-17,26.6099,20.3264
2007-02-18,26.7868,20.0472
2007-02-19,27.179,20.6904
2007-02-20,27.3683,20.3057
2007-02-21,27.1127,20.1583
2007-02-22,27.273,20.4326
2007-02-23,27.8283,20.3763
2007-02-24,27.2227,20.3702
2007-02-25,27.4178,20.5961
2007-02-26,26.9613,20.6617
2007-02-27,27.241,20.8527
2007-02-28,26.2467,20.9369
2007-03-01,27.6362,20.7274
2007-03-02,26.7593,20.423
2007-03-03,27.0698,19.3936
2007-03-04,27.6587,19.9685
2007-03-05,27.8749,19.7674
2007-03-06,27.8368,19.8552
2007-03-07,27.8795,20.6967
2007-03-08,28.0549,20.0441
2007-03-09,27.7207,19.7003
2007-03-10,28.5578,19.6713
2007-03-11,27.8945,20.078
2007-03-12,27.4133,20.1118
2007-03-13,27.6076,21.4887
2007-03-14,27.8649,21.3687
2007-03-15,29.0198,21.2
2007-03-16,27.8424,21.5403
2007-03-17,27.9918,21.197
2007-03-18,28.3785,20.3991
2007-03-19,28.3628,19.7803
2007-03-20,28.2236,19.4852
2007-03-21,28.256,20.7788
2007-03-22,28.8989,20.6573
2007-03-23,27.8376,21.085
2007-03-24,27.9379,20.7189
2007-03-25,29.1039,20.6965
2007-03-26,29.355,20.7831
2007-03-27,28.9328,20.7859
2007-03-28,29.5889,20.7551
2007-03-29,29.1725,21.2707
2007-03-30,27.9146,21.5348
2007-03-31,28.9878,21.1882
2007-04-01,28.2737,21.2857
2007-04-02,27.927,21.7082
2007-04-03,27.8824,21.8176
2007-04-04,28.1409,21.9225
2007-04-05,27.0058,21.8238
2007-04-06,25.6542,21.7569
2007-04-07,26.096,21.3593
2007-04-08,24.6907,21.2236
2007-04-09,23.4409,21.4021
2007-04-10,24.9319,21.5987
2007-04-11,24.5595,21.2299
2007-04-12,24.094,21.0849
2007-04-13,26.6093,21.6724
2007-04-14,26.6731,21.5365
2007-04-15,26.3389,21.6335
2007-04-16,27.0509,21.0781
2007-04-17,27.2968,21.3778
2007-04-18,27.5876,21.8432
2007-04-19,26.8128,21.8977
2007-04-20,27.0796,21.8274
2007-04-21,26.816,21.9707
2007-04-22,26.9522,22.0587
2007-04-23,27.3497,22.2234
2007-04-24,26.7811,22.1987
2007-04-25,27.4043,22.0558
2007-04-26,27.0347,22.0642
2007-04-27,27.2763,21.9914
2007-04-28,26.7967,21.8664
2007-04-29,27.0306,21.888
2007-04-30,27.3333,21.7899
2007-05-01,27.9854,21.6823
2007-05-02,28.3356,22.311
2007-05-03,27.0846,22.8645
2007-05-04,26.2074,22.8252
2007-05-05,27.3448,22.8842
2007-05-06,26.9969,22.8094
2007-05-07,27.1459,22.6608
2007-05-08,27.2165,23.1221
2007-05-09,27.1958,23.1473
2007-05-10,27.6304,23.147
2007-05-11,27.1249,23.0645
2007-05-12,26.6117,22.9876
2007-05-13,27.2472,23.188
2007-05-14,27.8691,23.1166
2007-05-15,27.7577,22.9092
2007-05-16,27.6958,22.5039
2007-05-17,27.8922,22.4229
2007-05-18,27.6127,22.5504
2007-05-19,27.435,22.4837
2007-05-20,27.9281,22.5803
2007-05-21,27.7779,22.9242
2007-05-22,26.8811,22.7133
2007-05-23,27.8363,22.3852
2007-05-24,27.8814,22.2858
2007-05-25,28.0982,22.6036
2007-05-26,28.2097,22.5362
2007-05-27,27.3252,22.4366
2007-05-28,26.3563,22.359
2007-05-29,28.3828,22.3274
2007-05-30,28.2354,22.7467
2007-05-31,29.383,22.7526
2007-06-01,28.7911,22.711
2007-06-02,28.8784,22.9335
2007-06-03,29.2309,22.9618
2007-06-04,28.992,23.0673
2007-06-05,28.5893,22.9401
2007-06-06,27.7339,22.8364
2007-06-07,27.3561,22.3507
2007-06-08,27.6746,22.2622
2007-06-09,28.0369,22.2205
2007-06-10,27.5007,22.834
2007-06-11,27.0162,22.7012
2007-06-12,27.687,22.6695
2007-06-13,27.8195,22.8033
2007-06-14,24.8124,22.2561
2007-06-15,25.4822,22.3784
2007-06-16,27.4854,22.1336
2007-06-17,27.0888,21.9527
2007-06-18,24.9202,22.6439
2007-06-19,26.9182,22.1612
2007-06-20,25.3767,22.0137
2007-06-21,25.2936,21.7748
2007-06-22,25.7631,21.8116
2007-06-23,26.4159,21.4123
2007-06-24,27.3953,21.3472
2007-06-25,27.3165,22.6879
2007-06-26,27.782,22.6905
2007-06-27,28.0613,23.129
2007-06-28,26.0476,22.6836
2007-06-29,26.6618,22.2527
2007-06-30,26.563,21.9094
2007-07-01,26.8498,22.0986
2007-07-02,26.8003,22.229
2007-07-03,27.3614,22.0346
2007-07-04,27.9137,21.9602
2007-07-05,28.3269,22.9105
2007-07-06,27.8875,22.7462
2007-07-07,28.8052,22.7373
2007-07-08,27.8835,22.5154
2007-07-09,27.9989,22.1297
2007-07-10,27.2698,22.1295
2007-07-11,26.8458,22.2518
2007-07-12,26.8798,22.2337
2007-07-13,27.0163,22.383
2007-07-14,27.8325,22.4091
2007-07-15,27.88,22.393
2007-07-16,27.7144,22.3135
2007-07-17,27.5891,22.2874
2007-07-18,27.4107,22.3914
2007-07-19,26.7859,22.0355
2007-07-20,26.6171,21.8416
2007-07-21,26.4837,21.75
2007-07-22,26.0284,22.3569
2007-07-23,26.128,21.5024
2007-07-24,25.0172,21.41
2007-07-25,25.2402,21.3277
2007-07-26,26.7704,21.4502
2007-07-27,27.2939,21.8265
2007-07-28,27.7464,21.9991
2007-07-29,27.3396,22.0452
2007-07-30,27.6202,22.0055
2007-07-31,26.8814,22.0388
2007-08-01,26.8452,21.9777
2007-08-02,26.1758,21.4712
2007-08-03,26.638,21.3904
2007-08-04,26.4375,21.7345
2007-08-05,26.8705,22.1726
2007-08-06,27.978,22.5844
2007-08-07,28.4648,22.5111
2007-08-08,28.4125,22.4662
2007-08-09,28.6447,22.5355
2007-08-10,27.7165,22.4637
2007-08-11,27.5545,22.6141
2007-08-12,27.8046,22.2365
2007-08-13,27.715,22.165
2007-08-14,28.4184,22.0547
2007-08-15,28.0753,21.9431
2007-08-16,27.7339,22.2022
2007-08-17,27.6336,22.2159
2007-08-18,27.452,22.1174
2007-08-19,28.0478,22.0812
2007-08-20,28.2827,22.2725
2007-08-21,27.6453,22.4858
2007-08-22,27.8569,22.3246
2007-08-23,27.5908,22.1252
2007-08-24,27.343,22.0242
2007-08-25,26.668,21.8818
2007-08-26,27.4612,21.8766
2007-08-27,27.314,21.8682
2007-08-28,27.2396,21.9244
2007-08-29,27.012,21.8495
2007-08-30,25.7759,21.904
2007-08-31,24.9027,21.3099
2007-09-01,26.0572,21.5015
2007-09-02,26.5759,21.8883
2007-09-03,26.1629,22.0774
2007-09-04,26.9415,22.1633
2007-09-05,27.1447,21.8991
2007-09-06,26.042,21.5839
2007-09-07,28.1067,21.4538
2007-09-08,26.5805,21.4096
2007-09-09,25.5327,21.6658
2007-09-10,26.8816,21.6928
2007-09-11,26.3525,21.4758
2007-09-12,25.9188,21.4663
2007-09-13,26.6925,21.786
2007-09-14,26.8753,22.0173
2007-09-15,26.8616,22.4666
2007-09-16,26.5678,22.2938
2007-09-17,26.0375,22.1647
2007-09-18,26.5012,22.184
2007-09-19,25.7628,22.1981
2007-09-20,25.8487,22.2347
2007-09-21,26.6289,22.347
2007-09-22,26.3407,22.1671
2007-09-23,27.1012,22.0009
2007-09-24,27.4401,21.8244
2007-09-25,27.2816,22.1546
2007-09-26,27.5407,22.0535
2007-09-27,27.4532,22.0847
2007-09-28,26.2354,21.3706
2007-09-29,27.3364,21.5361
2007-09-30,27.7998,22.3379
2007-10-01,26.5694,22.2249
2007-10-02,25.7099,21.8627
2007-10-03,25.6946,21.875
2007-10-04,26.5005,22.0109
2007-10-05,26.7652,21.6292
2007-10-06,24.2065,21.0588
2007-10-07,24.2,21.1128
2007-10-08,26.1864,21.8132
2007-10-09,26.6748,21.7107
2007-10-10,26.1649,21.0881
2007-10-11,24.9928,21.0725
2007-10-12,26.754,21.1897
2007-10-13,27.1017,21.4027
2007-10-14,27.2397,21.6439
2007-10-15,26.9161,21.7365
2007-10-16,26.3435,21.2895
2007-10-17,25.3114,20.9178
2007-10-18,24.7012,20.9667
2007-10-19,25.2454,21.0732
2007-10-20,24.6088,21.117
2007-10-21,24.9308,21.2606
2007-10-22,25.7387,21.2861
2007-10-23,26.308,21.1591
2007-10-24,26.0224,21.1341
2007-10-25,25.5021,21.2111
2007-10-26,24.9994,21.1571
2007-10-27,26.3674,21.2085
2007-10-28,26.6325,21.7533
2007-10-29,26.4471,21.6882
2007-10-30,27.3901,21.6688
2007-10-31,27.3425,21.5106
2007-11-01,26.6048,20.9824
2007-11-02,25.9767,20.7683
2007-11-03,25.1483,20.7917
2007-11-04,26.0699,20.8963
2007-11-05,25.9664,20.556
2007-11-06,26.0212,20.5607
2007-11-07,25.1754,20.8266
2007-11-08,25.1785,20.9843
2007-11-09,26.1669,20.3964
2007-11-10,26.0724,20.2864
2007-11-11,26.2912,20.9553
2007-11-12,26.1955,20.4925
2007-11-13,26.3676,20.516
2007-11-14,26.6482,20.6508
2007-11-15,26.1538,20.7705
2007-11-16,26.5605,20.3475
2007-11-17,26.2411,19.6917
2007-11-18,26.9034,19.4563
2007-11-19,25.9345,20.2545
2007-11-20,25.7357,20.9807
2007-11-21,25.0952,21.2342
2007-11-22,24.6512,20.3547
2007-11-23,26.0721,20.3589
2007-11-24,26.3635,20.8484
2007-11-25,26.4781,20.7569
2007-11-26,25.8358,19.6466
2007-11-27,25.6035,19.4612
2007-11-28,26.6687,20.1873
2007-11-29,26.3416,20.3165
2007-11-30,26.0496,20.2281
2007-12-01,26.4895,19.9785
2007-12-02,25.0895,20.8134
2007-12-03,25.893,20.752
2007-12-04,26.1556,20.6302
2007-12-05,25.5291,20.5657
2007-12-06,25.9153,20.4783
2007-12-07,25.9634,20.5289
2007-12-08,26.1943,20.3765
2007-12-09,25.6079,20.6113
2007-12-10,26.0393,20.4964
2007-12-11,26.1791,20.3442
2007-12-12,26.2466,20.8346
2007-12-13,23.8002,20.8625
2007-12-14,25.4504,20.9415
2007-12-15,23.3807,20.8451
2007-12-16,25.0295,20.8728
2007-12-17,26.1182,20.9537
2007-12-18,24.3431,21.1908
2007-12-19,23.1088,21.0868
2007-12-20,24.7402,20.9199
2007-12-21,24.6222,20.6266
2007-12-22,23.176,20.6281
2007-12-23,23.5214,19.8578
2007-12-24,25.5848,20.0327
2007-12-25,24.9825,19.3195
2007-12-26,24.9707,18.8637
2007-12-27,25.0706,19.1685
2007-12-28,24.9223,19.8167
2007-12-29,25.5489,19.4599
2007-12-30,25.0083,18.9844
2007-12-31,25.3199,18.6396
2008-01-01,25.3749,18.8148
2008-01-02,24.3662,19.7713
2008-01-03,25.5703,20.3399
2008-01-04,25.6599,20.1806
2008-01-05,25.5904,20.0167
2008-01-06,24.2568,20.4549
2008-01-07,23.9418,20.4282
2008-01-08,23.4944,20.6367
2008-01-09,24.8701,20.4381
2008-01-10,25.0754,20.3403
2008-01-11,24.3095,20.4952
2008-01-12,23.726,20.5022
2008-01-13,24.7049,19.9058
2008-01-14,25.7901,18.9887
2008-01-15,25.3872,18.7284
2008-01-16,25.17,18.6371
2008-01-17,25.5183,18.9206
2008-01-18,25.2854,18.6561
2008-01-19,25.3329,18.4777
2008-01-20,25.9452,18.1632
2008-01-21,24.7233,20.8259
2008-01-22,25.9872,20.7872
2008-01-23,26.3206,19.0073
2008-01-24,27.1921,18.7044
2008-01-25,26.7615,19.9651
2008-01-26,25.5764,20.791
2008-01-27,27.5096,20.9564
2008-01-28,26.469,20.7422
2008-01-29,26.6607,20.7811
2008-01-30,26.8441,20.188
2008-01-31,26.8199,21.0294
2008-02-01,27.0263,20.808
2008-02-02,27.2408,20.9916
2008-02-03,27.6868,21.0599
2008-02-04,27.5957,20.9975
2008-02-05,27.5017,21.0709
2008-02-06,26.5973,21.2086
2008-02-07,24.6956,20.9105
2008-02-08,25.3618,20.6427
2008-02-09,25.9595,20.4468
2008-02-10,26.1839,20.7748
2008-02-11,26.3238,20.9882
2008-02-12,26.3714,20.5916
2008-02-13,26.0921,20.4559
2008-02-14,26.5346,20.8283
2008-02-15,26.601,21.0901
2008-02-16,26.1898,20.8526
2008-02-17,27.3744,20.3083
2008-02-18,27.4857,19.687
2008-02-19,27.4068,19.5104
2008-02-20,26.4666,20.2841
2008-02-21,26.9953,20.5356
2008-02-22,26.9917,20.4786
2008-02-23,27.2336,20.1196
2008-02-24,26.0108,19.6167
2008-02-25,26.6657,19.0565
2008-02-26,26.9607,18.34
2008-02-27,25.5898,20.5419
2008-02-28,25.5733,20.5046
2008-02-29,25.4108,20.648
2008-03-01,26.1995,19.8218
2008-03-02,27.0313,19.3917
2008-03-03,26.7369,20.796
2008-03-04,26.5178,20.7357
2008-03-05,25.8179,20.4682
2008-03-06,25.1355,20.7357
2008-03-07,26.8318,19.9838
2008-03-08,26.5235,19.7485
2008-03-09,22.5525,20.2958
2008-03-10,25.3474,20.3992
2008-03-11,25.0144,20.4502
2008-03-12,25.8359,20.4403
2008-03-13,25.9064,20.5989
2008-03-14,26.1461,20.6339
2008-03-15,25.2894,20.9723
2008-03-16,23.1488,20.8021
2008-03-17,23.344,20.5334
2008-03-18,24.6877,20.3405
2008-03-19,24.5677,20.4899
2008-03-20,25.1836,20.9848
2008-03-21,25.2314,20.8998
2008-03-22,26.1681,20.4839
2008-03-23,25.7847,20.633
2008-03-24,26.3094,20.7017
2008-03-25,26.7688,20.516
2008-03-26,26.9986,20.98
2008-03-27,26.724,20.8323
2008-03-28,26.5463,21.1374
2008-03-29,26.2593,21.1684
2008-03-30,26.7932,21.7001
2008-03-31,26.5534,21.703
2008-04-01,26.8436,21.5404
2008-04-02,25.5455,21.1115
2008-04-03,26.386,20.9676
2008-04-04,26.0638,21.0445
2008-04-05,26.5583,20.8893
2008-04-06,25.8223,20.8467
2008-04-07,26.0611,21.0598
2008-04-08,25.8555,20.678
2008-04-09,25.9612,20.9838
2008-04-10,24.829,20.9776
2008-04-11,25.8894,20.9659
2008-04-12,25.5546,21.0807
2008-04-13,26.897,20.9754
2008-04-14,26.5908,20.9541
2008-04-15,26.5501,21.2241
2008-04-16,25.9151,21.0252
2008-04-17,26.6625,20.8933
2008-04-18,26.7281,21.0089
2008-04-19,27.3297,21.4529
2008-04-20,26.8572,21.4776
2008-04-21,28.0813,21.5946
2008-04-22,27.9298,22.1049
2008-04-23,27.6094,22.3611
2008-04-24,26.9619,21.6782
2008-04-25,26.4978,21.5009
2008-04-26,26.2543,21.5891
2008-04-27,25.172,21.7309
2008-04-28,23.8232,21.6548
2008-04-29,26.5277,22.2966
2008-04-30,26.6638,22.5715
2008-05-01,26.1601,22.7178
2008-05-02,26.1059,22.5786
2008-05-03,26.5876,22.4526
2008-05-04,26.2959,22.2752
2008-05-05,26.6704,22.2878
2008-05-06,25.7239,22.2032
2008-05-07,26.1733,22.2052
2008-05-08,25.7771,22.2213
2008-05-09,26.1084,22.0687
2008-05-10,27.2308,22.0946
2008-05-11,26.302,22.597
2008-05-12,26.237,22.055
2008-05-13,26.8653,22.0809
2008-05-14,26.6456,22.0196
2008-05-15,26.3812,21.9435
2008-05-16,25.8509,22.3904
2008-05-17,27.1411,22.488
2008-05-18,27.1892,22.7292
2008-05-19,27.2779,22.6546
2008-05-20,27.3496,22.4234
2008-05-21,27.3764,22.3674
2008-05-22,26.8162,22.1552
2008-05-23,26.7267,21.8948
2008-05-24,27.8179,21.7222
2008-05-25,27.3341,22.1722
2008-05-26,27.4539,22.1975
2008-05-27,26.9272,21.6285
2008-05-28,26.4958,21.4492
2008-05-29,26.1193,21.6116
2008-05-30,26.847,21.7979
2008-05-31,26.9937,22.1123
2008-06-01,26.2524,21.8167
2008-06-02,25.6413,21.4763
2008-06-03,25.8645,21.5821
2008-06-04,27.3405,21.8355
2008-06-05,27.138,22.1335
2008-06-06,27.7101,22.6259
2008-06-07,26.2461,22.2347
2008-06-08,27.0566,22.0077
2008-06-09,27.4695,21.9184
2008-06-10,26.6517,22.0287
2008-06-11,27.2946,22.2683
2008-06-12,26.5227,22.6708
2008-06-13,27.5719,22.5003
2008-06-14,27.4064,22.6404
2008-06-15,26.9159,22.472
2008-06-16,27.8648,22.5395
2008-06-17,27.492,22.3797
2008-06-18,26.6262,22.3323
2008-06-19,27.5628,22.3261
2008-06-20,27.3744,22.3127
2008-06-21,26.9992,22.2231
2008-06-22,26.5929,21.6705
2008-06-23,26.2523,21.8566
2008-06-24,26.6649,22.3943
2008-06-25,25.8881,22.51
2008-06-26,26.8234,22.491
2008-06-27,27.9004,22.2935
2008-06-28,27.4644,22.13
2008-06-29,28.0083,21.9983
2008-06-30,28.2551,22.3199
2008-07-01,27.4902,21.822
2008-07-02,28.7496,21.7627
2008-07-03,27.7686,22.2586
2008-07-04,27.3141,21.9559
2008-07-05,27.1123,21.9725
2008-07-06,26.4117,22.0278
2008-07-07,27.191,22.1444
2008-07-08,27.6524,22.6534
2008-07-09,27.7399,22.2458
2008-07-10,27.3927,21.8952
2008-07-11,26.9333,21.7683
2008-07-12,27.7914,21.7422
2008-07-13,27.7473,22.2231
2008-07-14,27.0138,21.7826
2008-07-15,26.0415,21.6488
2008-07-16,26.9188,22.2176
2008-07-17,26.8991,22.0361
2008-07-18,26.7413,21.9788
2008-07-19,26.0542,21.9274
2008-07-20,27.246,22.0294
2008-07-21,27.1625,22.045
2008-07-22,27.3407,22.1362
2008-07-23,26.4351,22.3529
2008-07-24,27.1558,22.2901
2008-07-25,27.6823,22.2685
2008-07-26,27.3522,22.1704
2008-07-27,25.499,21.7609
2008-07-28,26.0672,21.7781
2008-07-29,26.5061,21.7385
2008-07-30,26.9274,21.7754
2008-07-31,27.069,22.1309
2008-08-01,27.45,22.3527
2008-08-02,28.3725,22.7218
2008-08-03,27.0624,22.1955
2008-08-04,28.0988,22.1073
2008-08-05,27.2191,22.093
2008-08-06,28.1014,21.9872
2008-08-07,27.2703,22.2429
2008-08-08,26.9732,22.526
2008-08-09,26.7792,22.1467
2008-08-10,27.3324,21.9622
2008-08-11,27.2281,21.8573
2008-08-12,26.5508,21.6407
2008-08-13,27.071,21.6988
2008-08-14,27.4453,22.0798
2008-08-15,28.1552,22.1165
2008-08-16,28.1416,22.0851
2008-08-17,27.7147,22.0172
2008-08-18,27.5134,21.8384
2008-08-19,27.497,21.8132
2008-08-20,27.1988,21.7111
2008-08-21,26.8389,21.8067
2008-08-22,28.4044,21.9465
2008-08-23,27.7948,21.8133
2008-08-24,27.6028,21.8789
2008-08-25,27.6457,21.5206
2008-08-26,26.5669,21.4448
2008-08-27,27.5863,21.5747
2008-08-28,26.5541,21.0974
2008-08-29,25.2012,21.1502
2008-08-30,25.0213,21.0851
2008-08-31,24.3087,21.2446
2008-09-01,27.3214,21.6397
2008-09-02,28.0502,21.5639
2008-09-03,27.6689,21.761
2008-09-04,26.4421,21.7437
2008-09-05,26.7838,21.7467
2008-09-06,26.1719,22.0107
2008-09-07,26.3709,22.1565
2008-09-08,26.354,22.0122
2008-09-09,28.0648,22.047
2008-09-10,28.2361,22.3034
2008-09-11,27.0328,22.4353
2008-09-12,27.6585,22.3392
2008-09-13,28.2492,22.3152
2008-09-14,28.0668,22.1562
2008-09-15,27.603,22.0648
2008-09-16,28.4755,22.3443
2008-09-17,29.0315,22.306
2008-09-18,29.5867,22.0646
2008-09-19,28.5564,22.053
2008-09-20,28.4661,22.0125
2008-09-21,28.1773,21.752
2008-09-22,28.3122,21.672
2008-09-23,28.2288,21.9451
2008-09-24,28.5839,21.609
2008-09-25,28.2217,21.7891
2008-09-26,29.1229,22.2002
2008-09-27,28.5374,22.3322
2008-09-28,29.0979,22.1994
2008-09-29,28.9739,21.4842
2008-09-30,29.5351,21.3472
2008-10-01,29.4089,21.8879
2008-10-02,29.8972,21.8128
2008-10-03,29.5359,22.4403
2008-10-04,28.8705,21.9343
2008-10-05,27.8907,21.437
2008-10-06,28.2885,21.3904
2008-10-07,26.8324,21.3166
2008-10-08,27.6412,21.3663
2008-10-09,26.7958,21.3671
2008-10-10,27.784,21.2087
2008-10-11,26.1554,21.2883
2008-10-12,25.5937,21.3538
2008-10-13,26.2109,21.2361
2008-10-14,25.954,21.2585
2008-10-15,26.1514,21.2309
2008-10-16,25.9775,21.3873
2008-10-17,25.3638,21.5097
2008-10-18,25.1042,21.3411
2008-10-19,25.4444,21.239
2008-10-20,24.6778,21.6315
2008-10-21,26.3031,21.6651
2008-10-22,25.4678,21.6441
2008-10-23,25.795,21.732
2008-10-24,26.2034,22.0529
2008-10-25,26.4314,22.1908
2008-10-26,25.7903,22.1882
2008-10-27,26.24,21.8014
2008-10-28,26.8241,21.1127
2008-10-29,26.4282,20.6953
2008-10-30,26.5719,20.0226
2008-10-31,26.215,19.8705
2008-11-01,26.3476,20.0893
2008-11-02,26.3897,19.8715
2008-11-03,26.1028,20.0143
2008-11-04,26.7977,20.2984
2008-11-05,26.3156,21.2103
2008-11-06,26.0679,20.9547
2008-11-07,26.2381,21.2045
2008-11-08,26.1001,20.4219
2008-11-09,26.8194,20.4217
2008-11-10,26.0696,20.9195
2008-11-11,25.7202,21.0109
2008-11-12,26.0002,21.0514
2008-11-13,26.0071,21.1916
2008-11-14,26.8265,20.8664
2008-11-15,26.3512,20.5667
2008-11-16,26.8805,21.1029
2008-11-17,26.7455,20.9478
2008-11-18,26.4107,21.036
2008-11-19,26.8714,21.2818
2008-11-20,25.1762,21.1917
